Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	rel_flux_T1	rel_flux_C2	rel_flux_err_T1	rel_flux_err_C2	rel_flux_SNR_T1	rel_flux_SNR_C2	tot_C_cnts	tot_C_err	RA_T1	DEC_T1	Source-Sky_T1	Source_Error_T1	Source_AMag_T1	Source_AMag_Err_T1	Peak_T1	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_AMag_C2	Source_AMag_Err_C2	Peak_C2
W Ursae Majoris_60sec_2x2__0200_Processed_I.fits	65220	61149.779085648246	2461149.7790856482	2461149.778738426	2461149.779711735	2461149.780499692	1.4329658358245254	44.17978085648006	-4.9	NaN	9.7292975	55.95251944444445	1.6601641242284295	0	0.0006360957202455	0	2609.9281466439465	0	15347217.245068032	4815.732977524781	9.729311697088573	55.95245519851345	25478899.47700182	5602.137622046884	11.149622438449041	0.0004159226598256	59264	9.708086575567583	56.18725387000289	15347217.245068032	4815.732977524781	11.7	0.0003406347484733	65220
W Ursae Majoris_60sec_2x2__0201_Processed_I.fits	65220	61149.77984953718	2461149.779849537	2461149.779502315	2461149.780475566	2461149.7812635237	1.4369406306642447	44.02520510802071	-5	NaN	9.7292975	55.95251944444445	1.6888107160568326	0	0.0006609136092987	0	2555.2669702909147	0	14846389.430259967	4779.295411299587	9.729313618644822	55.95246868037804	25072741.564575925	5579.659516416789	11.131047559877501	0.000424818158788	59264	9.708088359466567	56.18724661785479	14846389.430259967	4779.295411299587	11.7	0.0003494599844764	65220
W Ursae Majoris_60sec_2x2__0202_Processed_I.fits	65220	61149.78061342612	2461149.780613426	2461149.780266204	2461149.7812393974	2461149.782027355	1.440948737594137	43.87059945287358	-5	NaN	9.7292975	55.95251944444445	1.7248276326797451	0	0.0006764986829558	0	2549.639306234203	0	14695976.234725004	4763.156704551891	9.729312864346484	55.952466098152605	25348025.898858525	5598.488627206256	11.108135747007674	0.000425755650296	59264	9.708087491729154	56.18724867043222	14695976.234725004	4763.156704551891	11.7	0.0003518441851867	65220
W Ursae Majoris_60sec_2x2__0203_Processed_I.fits	65220	61149.78137731459	2461149.7813773146	2461149.7810300924	2461149.7820032286	2461149.7827911857	1.4449904326810192	43.71596667198386	-5	NaN	9.7292975	55.95251944444445	1.7188376905317087	0	0.0006589611249842	0	2608.405299436861	0	15211426.796047632	4812.973498568576	9.729310966385954	55.95245357513613	26145973.70381066	5660.162668737758	11.111912829274976	0.0004161654385407	59264	9.708087680185253	56.18725193691054	15211426.796047632	4812.973498568576	11.7	0.0003434781705823	65220
W Ursae Majoris_60sec_2x2__0204_Processed_I.fits	65220	61149.782129629515	2461149.7821296295	2461149.7817824073	2461149.7827554867	2461149.783543444	1.4490039979042308	43.56365269334515	-4.9	NaN	9.7292975	55.95251944444445	1.671110839928199	0	0.0005997214205928	0	2786.478492424519	0	16900839.13320697	4966.095099763956	9.729313158442135	55.952426519982836	28243175.479384877	5819.165004456635	11.14248685914929	0.0003895746663845	59264	9.708090169941697	56.18725079276686	16900839.13320697	4966.095099763956	11.7	0.0003189828145741	65220
W Ursae Majoris_60sec_2x2__0205_Processed_I.fits	65220	61149.78289351845	2461149.7828935185	2461149.7825462963	2461149.783519318	2461149.784307275	1.453113206122995	43.40897366365297	-4.9	NaN	9.7292975	55.95251944444445	1.6935539496794862	0	0.0006049283165177	0	2799.5944369549015	0	16952740.613324136	4971.8345547538165	9.729309150698608	55.95244464109916	28710380.823586926	5854.178044318382	11.128002409897203	0.0003877498565651	59264	9.708089648310372	56.1872600528032	16952740.613324136	4971.8345547538165	11.7	0.0003183738541684	65220
W Ursae Majoris_60sec_2x2__0206_Processed_I.fits	65220	61149.78364583338	2461149.7836458334	2461149.783298611	2461149.784271576	2461149.785059533	1.4571938158809314	43.256619337977156	-4.9	NaN	9.7292975	55.95251944444445	1.7247435616238467	0	0.0006320791005649	0	2728.68310324207	0	16273103.275831902	4920.135705792111	9.729311194188801	55.95242939228193	28066930.102631003	5812.725231318939	11.108188668941468	0.000397824614851	59264	9.708090530990846	56.187248073965016	16273103.275831902	4920.135705792111	11.7	0.0003282202524104	65220
W Ursae Majoris_60sec_2x2__0207_Processed_I.fits	65220	61149.78440972231	2461149.7844097223	2461149.7840625	2461149.785035407	2461149.7858233643	1.461371672192877	43.10190448638736	-4.9	NaN	9.7292975	55.95251944444445	1.724174224691791	0	0.0006226467815356	0	2769.1048533800854	0	16660106.867139792	4961.240926295019	9.729312225488428	55.95243945640985	28724926.840933137	5868.132023691627	11.108547129052003	0.0003920184553505	59264	9.708090924834782	56.187263419970016	16660106.867139792	4961.240926295019	11.7	0.0003232750578509	65220
W Ursae Majoris_60sec_2x2__0208_Processed_I.fits	65220	61149.78516203724	2461149.7851620372	2461149.784814815	2461149.7857876653	2461149.7865756224	1.4655204601257257	42.94951991005685	-5	NaN	9.7292975	55.95251944444445	1.7142115260140587	0	0.0005967870268928	0	2872.4007874957147	0	17572542.776865087	5032.542515804178	9.72930915032917	55.95243299567797	30123055.369477227	5962.896484513819	11.114838972787283	0.0003779233242047	59264	9.708091054644456	56.18726072412852	17572542.776865087	5032.542515804178	11.7	0.0003108958913746	65220
W Ursae Majoris_60sec_2x2__0209_Processed_I.fits	65220	61149.78592592571	2461149.7859259257	2461149.7855787035	2461149.786551496	2461149.787339453	1.4697681268612461	42.79477950309599	-5	NaN	9.7292975	55.95251944444445	1.781257271288655	0	0.0006509593737373	0	2736.3570495374133	0	16217246.46735779	4922.741650362758	9.729309267155491	55.95244019839285	28887088.190261316	5878.418241930166	11.073183374514544	0.0003967091438046	59264	9.708087829734385	56.18724478829418	16217246.46735779	4922.741650362758	11.7	0.000329524978552	65220
W Ursae Majoris_60sec_2x2__0210_Processed_I.fits	65220	61149.786689814646	2461149.7866898146	2461149.7863425924	2461149.787315327	2461149.788103285	1.4740514193567207	42.64002988335232	-5	NaN	9.7292975	55.95251944444445	1.831320170991124	0	0.0006859474628155	0	2669.7673951213947	0	15559464.121090408	4872.391130309404	9.72930789726286	55.95244850540397	28494360.494765546	5856.116802433758	11.04308930262775	0.0004066020576931	59264	9.70808845237798	56.187256889442494	15559464.121090408	4872.391130309404	11.7	0.000339941227581	65220
W Ursae Majoris_60sec_2x2__0211_Processed_I.fits	65220	61149.78744212957	2461149.7874421296	2461149.7870949074	2461149.788067586	2461149.788855543	1.4783049295805963	42.48761848358926	-4.9	NaN	9.7292975	55.95251944444445	1.9226236177374385	0	0.0007703520591891	0	2495.772672771445	0	13976500.068444677	4737.126071815385	9.72930399920412	55.95245353322152	26871549.12490066	5742.311707193469	10.990264317665126	0.0004349429576028	59264	9.70808310130741	56.187269418337365	13976500.068444677	4737.126071815385	11.7	0.0003679317309207	65220
W Ursae Majoris_60sec_2x2__0212_Processed_I.fits	65220	61149.78820601851	2461149.7882060185	2461149.7878587963	2461149.788831417	2461149.789619374	1.4826598403906137	42.332858221427585	-4.9	NaN	9.7292975	55.95251944444445	2.015102087409627	0	0.0008407016603275	0	2396.928877985907	0	13089393.070049467	4667.515089287289	9.729305454589474	55.95246644552337	26376463.298381783	5712.290416702197	10.939257367758051	0.0004528752575184	59264	9.708083653408341	56.187237861272514	13089393.070049467	4667.515089287289	11.7	0.0003870910414731	65220
W Ursae Majoris_60sec_2x2__0213_Processed_I.fits	65220	61149.78895833343	2461149.7889583334	2461149.788611111	2461149.789583675	2461149.790371632	1.4869844893304534	42.180441181386456	-4.9	NaN	9.7292975	55.95251944444445	1.9907485033419356	0	0.0008200193637798	0	2427.684749010953	0	13386269.166547323	4700.573881416671	9.729301964296798	55.95246668364175	26648695.308636382	5738.35506380799	10.952459005267714	0.0004471390492614	59264	9.708082753713548	56.18725680943413	13386269.166547323	4700.573881416671	11.7	0.0003811881662892	65220
W Ursae Majoris_60sec_2x2__0214_Processed_I.fits	65220	61149.78972222237	2461149.7897222224	2461149.789375	2461149.7903475063	2461149.7911354634	1.4914122556053204	42.02568007141064	-4.9	NaN	9.7292975	55.95251944444445	2.032568034524217	0	0.0008479706213567	0	2396.979309580526	0	13089514.206177153	4675.004180145328	9.72930110180523	55.95242953041665	26605328.162926316	5736.40999092538	10.929887271746864	0.0004528657311705	59264	9.708079532935594	56.18726293125476	13089514.206177153	4675.004180145328	11.7	0.0003877084359663	65220
W Ursae Majoris_60sec_2x2__0215_Processed_I.fits	65220	61149.79047453683	2461149.790474537	2461149.7901273146	2461149.791099764	2461149.791887721	1.4958092737222695	41.87326706127713	-4.9	NaN	9.7292975	55.95251944444445	2.050868645826524	0	0.0008522714319331	0	2406.3562017735157	0	13141785.724090416	4682.461007320698	9.729303622271171	55.95246170742404	26952076.291707657	5764.415525452469	10.920155386157987	0.0004511014075443	59264	9.70808160998923	56.18726601247106	13141785.724090416	4682.461007320698	11.7	0.0003867824401228	65220
W Ursae Majoris_60sec_2x2__0216_Processed_I.fits	65220	61149.791238425765	2461149.7912384258	2461149.7908912036	2461149.791863595	2461149.7926515522	1.5003111628267833	41.71851475649193	-5	NaN	9.7292975	55.95251944444445	1.9933288464262175	0	0.0008013032626852	0	2487.6085487865503	0	13900116.487535005	4762.192587812471	9.729301744243145	55.95244492718379	27707503.1632882	5826.657452948992	10.951052620776114	0.0004363701173338	59264	9.70808203941961	56.18725828632407	13900116.487535005	4762.192587812471	11.7	0.0003719105093167	65220
W Ursae Majoris_60sec_2x2__0217_Processed_I.fits	65220	61149.7920023147	2461149.7920023147	2461149.7916550925	2461149.7926274263	2461149.7934153834	1.5048508861750338	41.56377050132786	-4.9	NaN	9.7292975	55.95251944444445	2.052858130301785	0	0.0008428400592852	0	2435.643759081357	0	13428926.79450534	4727.511125742741	9.72930181802861	55.95245137463074	27567681.551327772	5824.238586368247	10.919102657450322	0.0004456782223775	59264	9.708083585608971	56.18725297005487	13428926.79450534	4727.511125742741	11.7	0.0003821546426589	65220
