HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2461041.77495,2026-01-01.2754260,bj,1.65,16.495,>16.495,99.990,0.173,0.183,g
2461041.77583,2026-01-01.2763093,bj,1.64,99.990,99.990,99.990,99.990,99.990,g
2461041.77671,2026-01-01.2771870,bj,1.68,16.495,>16.495,99.990,-0.157,0.183,g
2461042.68920,2026-01-02.1896826,bE,1.49,16.273,>16.273,99.990,0.178,0.225,g
2461042.69010,2026-01-02.1905947,bE,1.49,16.277,>16.277,99.990,0.073,0.224,g
2461042.69102,2026-01-02.1915054,bE,1.48,16.381,>16.381,99.990,-0.598,0.204,g
2461042.74240,2026-01-02.2428850,bi,1.38,16.351,>16.351,99.990,-0.239,0.209,g
2461042.74327,2026-01-02.2437534,bi,1.42,16.141,>16.141,99.990,-0.230,0.254,g
2461042.74414,2026-01-02.2446289,bi,1.48,16.344,>16.344,99.990,-0.255,0.211,g
2461042.77592,2026-01-02.2764099,bF,2.31,99.990,99.990,99.990,99.990,99.990,g
2461042.77682,2026-01-02.2773040,bF,2.31,99.990,99.990,99.990,99.990,99.990,g
2461042.77774,2026-01-02.2782254,bF,2.26,99.990,99.990,99.990,99.990,99.990,g
