HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457419.72429,2016-02-01.2249605,be,1.43,16.071,>16.071,99.990,0.017,0.286,V
2457419.72559,2016-02-01.2262574,be,1.45,15.997,>15.997,99.990,0.654,0.306,V
2457419.72688,2016-02-01.2275488,bf,1.49,99.990,99.990,99.990,99.990,99.990,V
2457419.72688,2016-02-01.2275498,be,1.43,15.899,>15.899,99.990,1.149,0.335,V
2457420.64150,2016-02-02.1421687,be,1.48,16.168,>16.168,99.990,0.546,0.262,V
2457420.64281,2016-02-02.1434739,be,1.49,16.079,>16.079,99.990,0.886,0.284,V
2457420.64409,2016-02-02.1447597,be,1.51,16.179,>16.179,99.990,0.934,0.259,V
2457422.72266,2016-02-04.2233275,be,1.49,16.272,>16.272,99.990,0.319,0.238,V
2457422.72394,2016-02-04.2246002,be,1.48,16.173,>16.173,99.990,0.507,0.261,V
2457422.72523,2016-02-04.2258907,be,1.43,15.988,>15.988,99.990,0.214,0.309,V
2457423.66089,2016-02-05.1615518,be,1.58,15.738,>15.738,99.990,0.281,0.389,V
2457423.66182,2016-02-05.1624844,be,1.47,15.731,>15.731,99.990,1.265,0.391,V
2457423.66276,2016-02-05.1634247,be,1.48,15.839,>15.839,99.990,0.494,0.354,V
2457424.64754,2016-02-06.1481989,be,1.45,16.149,>16.149,99.990,0.974,0.266,V
2457424.64882,2016-02-06.1494848,be,1.41,16.097,>16.097,99.990,0.973,0.279,V
2457424.65012,2016-02-06.1507731,be,1.40,16.162,>16.162,99.990,0.368,0.263,V
2457425.64382,2016-02-07.1444754,be,1.44,16.158,>16.158,99.990,0.745,0.264,V
2457425.64511,2016-02-07.1457666,be,1.49,15.967,>15.967,99.990,1.245,0.315,V
2457425.64640,2016-02-07.1470528,be,1.49,16.138,>16.138,99.990,0.445,0.269,V
2457426.59070,2016-02-08.0913508,be,1.42,16.098,>16.098,99.990,0.393,0.279,V
2457426.59197,2016-02-08.0926282,be,1.51,16.250,>16.250,99.990,0.278,0.243,V
2457426.59326,2016-02-08.0939146,be,1.45,16.155,>16.155,99.990,1.289,0.265,V
2457428.70344,2016-02-10.2040913,be,1.45,16.198,>16.198,99.990,0.340,0.254,V
2457428.70344,2016-02-10.2040902,bf,1.41,99.990,99.990,99.990,99.990,99.990,V
2457428.70472,2016-02-10.2053678,be,1.48,16.136,>16.136,99.990,0.817,0.269,V
2457428.70601,2016-02-10.2066571,bf,1.42,99.990,99.990,99.990,99.990,99.990,V
2457428.70601,2016-02-10.2066564,be,1.48,16.125,>16.125,99.990,0.956,0.272,V
2457429.67676,2016-02-11.1774032,bf,1.45,99.990,99.990,99.990,99.990,99.990,V
2457429.67676,2016-02-11.1774037,be,1.59,15.997,>15.997,99.990,0.613,0.306,V
2457429.67804,2016-02-11.1786901,be,1.66,16.103,>16.103,99.990,0.507,0.278,V
2457429.67933,2016-02-11.1799804,be,1.54,16.121,>16.121,99.990,0.784,0.273,V
2457430.67679,2016-02-12.1774377,be,1.50,15.821,>15.821,99.990,1.326,0.360,V
2457430.67808,2016-02-12.1787261,be,1.45,15.661,>15.661,99.990,0.503,0.418,V
2457433.67800,2016-02-15.1786369,bf,1.48,99.990,99.990,99.990,99.990,99.990,V
2457433.67800,2016-02-15.1786375,be,1.69,16.084,>16.084,99.990,0.414,0.283,V
2457433.67929,2016-02-15.1799217,be,1.71,16.095,>16.095,99.990,0.336,0.280,V
2457433.68058,2016-02-15.1812091,be,1.65,16.142,>16.142,99.990,-0.008,0.268,V
2457433.68058,2016-02-15.1812090,bf,1.47,99.990,99.990,99.990,99.990,99.990,V
2457434.67738,2016-02-16.1780075,bf,1.40,99.990,99.990,99.990,99.990,99.990,V
2457434.67738,2016-02-16.1780079,be,1.50,16.223,>16.223,99.990,0.509,0.249,V
2457434.67867,2016-02-16.1792938,be,1.65,16.178,>16.178,99.990,-0.107,0.259,V
2457434.67995,2016-02-16.1805803,be,1.61,16.185,>16.185,99.990,0.655,0.258,V
2457435.68827,2016-02-17.1888885,be,1.64,15.965,>15.965,99.990,0.880,0.315,V
2457435.68955,2016-02-17.1901746,bf,1.47,99.990,99.990,99.990,99.990,99.990,V
2457435.68955,2016-02-17.1901755,be,1.71,16.006,>16.006,99.990,0.369,0.304,V
2457435.69084,2016-02-17.1914631,be,1.67,15.824,>15.824,99.990,-0.273,0.359,V
2457437.54429,2016-02-19.0449093,be,1.59,15.982,>15.982,99.990,0.446,0.310,V
2457437.54558,2016-02-19.0461908,be,1.52,15.888,>15.888,99.990,0.492,0.339,V
2457437.54686,2016-02-19.0474706,be,1.64,15.839,>15.839,99.990,-0.398,0.354,V
2457439.67386,2016-02-21.1744672,be,1.55,15.495,>15.495,99.990,-0.048,0.486,V
2457439.67516,2016-02-21.1757638,bf,1.45,99.990,99.990,99.990,99.990,99.990,V
2457439.67516,2016-02-21.1757641,be,1.41,15.532,>15.532,99.990,-0.073,0.470,V
2457439.67644,2016-02-21.1770421,be,1.59,15.409,>15.409,99.990,0.118,0.526,V
2457440.66514,2016-02-22.1657363,bf,1.37,99.990,99.990,99.990,99.990,99.990,V
2457440.66514,2016-02-22.1657368,be,1.42,15.337,>15.337,99.990,-0.655,0.562,V
2457440.66643,2016-02-22.1670230,be,1.40,15.372,>15.372,99.990,0.904,0.545,V
2457440.66773,2016-02-22.1683337,be,1.42,15.393,>15.393,99.990,0.445,0.534,V
2457441.57660,2016-02-23.0771920,be,1.50,15.484,>15.484,99.990,0.138,0.491,V
2457441.57789,2016-02-23.0784817,be,1.46,15.349,>15.349,99.990,-0.159,0.557,V
2457441.57918,2016-02-23.0797695,be,1.43,15.400,>15.400,99.990,0.236,0.531,V
2457444.66181,2016-02-26.1623814,bf,1.59,99.990,99.990,99.990,99.990,99.990,V
2457444.66181,2016-02-26.1623813,be,1.45,15.779,>15.779,99.990,0.557,0.375,V
2457444.66310,2016-02-26.1636789,bf,1.71,99.990,99.990,99.990,99.990,99.990,V
2457444.66310,2016-02-26.1636791,be,1.42,15.611,>15.611,99.990,-0.557,0.437,V
2457444.66439,2016-02-26.1649703,be,1.52,15.782,>15.782,99.990,0.016,0.373,V
2457445.63190,2016-02-27.1324736,be,1.44,15.733,>15.733,99.990,-0.345,0.391,V
2457445.63190,2016-02-27.1324738,bf,1.39,99.990,99.990,99.990,99.990,99.990,V
2457445.63324,2016-02-27.1338069,be,1.52,15.905,>15.905,99.990,0.762,0.333,V
2457445.63453,2016-02-27.1350987,be,1.48,15.907,>15.907,99.990,0.425,0.333,V
2457447.64207,2016-02-29.1426278,be,1.46,16.017,>16.017,99.990,-0.112,0.301,V
2457448.64691,2016-03-01.1474571,bf,1.48,99.990,99.990,99.990,99.990,99.990,V
2457448.64691,2016-03-01.1474570,be,1.43,16.086,>16.086,99.990,0.573,0.282,V
2457448.64820,2016-03-01.1487484,bf,1.51,99.990,99.990,99.990,99.990,99.990,V
2457448.64820,2016-03-01.1487480,be,1.46,15.987,>15.987,99.990,0.080,0.309,V
2457448.64948,2016-03-01.1500361,bf,1.42,99.990,99.990,99.990,99.990,99.990,V
2457448.64948,2016-03-01.1500356,be,1.40,16.145,>16.145,99.990,0.214,0.267,V
2457449.62529,2016-03-02.1258349,bf,1.47,99.990,99.990,99.990,99.990,99.990,V
2457449.62659,2016-03-02.1271366,bf,1.56,99.990,99.990,99.990,99.990,99.990,V
2457449.62788,2016-03-02.1284243,bf,1.53,99.990,99.990,99.990,99.990,99.990,V
2457452.63969,2016-03-05.1402135,be,1.63,16.228,>16.228,99.990,0.132,0.248,V
2457452.64098,2016-03-05.1415061,be,1.67,16.008,>16.008,99.990,0.792,0.303,V
2457452.64227,2016-03-05.1427939,be,1.66,16.063,>16.063,99.990,0.126,0.288,V
2457458.60254,2016-03-11.1030130,bh,1.32,16.539,>16.539,99.990,0.455,0.186,V
2457458.60381,2016-03-11.1042869,bh,1.34,16.451,>16.451,99.990,0.019,0.202,V
2457458.61682,2016-03-11.1173004,be,1.48,15.988,>15.988,99.990,-0.698,0.309,V
2457458.61810,2016-03-11.1185744,be,1.49,15.949,>15.949,99.990,-0.001,0.320,V
2457458.61938,2016-03-11.1198594,be,1.40,15.968,>15.968,99.990,-0.126,0.314,V
2457461.54038,2016-03-14.0408322,bh,1.40,16.323,>16.323,99.990,-0.066,0.227,V
2457461.54167,2016-03-14.0421184,bh,1.43,16.386,>16.386,99.990,0.073,0.214,V
2457461.54296,2016-03-14.0434101,bh,1.44,16.452,>16.452,99.990,0.060,0.201,V
2457461.59505,2016-03-14.0955001,be,1.55,15.669,>15.669,99.990,-0.020,0.414,V
2457461.59634,2016-03-14.0967909,be,1.49,15.638,>15.638,99.990,-0.567,0.426,V
2457461.59763,2016-03-14.0980791,be,1.50,15.763,>15.763,99.990,-0.246,0.380,V
2457463.52711,2016-03-16.0275461,be,2.27,16.285,>16.285,99.990,0.338,0.235,V
2457463.52840,2016-03-16.0288321,be,2.25,16.021,>16.021,99.990,0.613,0.300,V
2457463.52970,2016-03-16.0301315,be,2.22,16.092,>16.092,99.990,0.082,0.281,V
2457466.59458,2016-03-19.0949910,be,1.67,15.488,>15.488,99.990,-0.160,0.490,V
2457466.59458,2016-03-19.0949910,bf,1.53,99.990,99.990,99.990,99.990,99.990,V
2457466.59552,2016-03-19.0959296,be,1.67,15.478,>15.478,99.990,0.840,0.494,V
2457466.59646,2016-03-19.0968662,be,1.74,15.561,>15.561,99.990,0.260,0.458,V
2457467.55924,2016-03-20.0596402,be,1.54,15.773,>15.773,99.990,0.835,0.377,V
2457467.56053,2016-03-20.0609297,be,1.48,15.703,>15.703,99.990,-0.852,0.402,V
2457467.56182,2016-03-20.0622177,be,1.56,15.780,>15.780,99.990,-0.211,0.374,V
2457469.59809,2016-03-22.0984680,be,1.53,15.478,>15.478,99.990,0.201,0.494,V
2457469.59939,2016-03-22.0997707,bf,1.46,99.990,99.990,99.990,99.990,99.990,V
2457469.59939,2016-03-22.0997708,be,1.46,15.459,>15.459,99.990,0.184,0.503,V
2457469.60068,2016-03-22.1010591,be,1.45,15.455,>15.455,99.990,0.096,0.505,V
2457471.57571,2016-03-24.0760674,be,1.62,15.343,>15.343,99.990,0.883,0.559,V
2457471.57701,2016-03-24.0773697,bf,1.63,99.990,99.990,99.990,99.990,99.990,V
2457471.57701,2016-03-24.0773697,be,1.59,15.363,>15.363,99.990,0.835,0.549,V
2457471.57830,2016-03-24.0786641,be,1.65,15.321,>15.321,99.990,-0.153,0.571,V
2457476.56544,2016-03-29.0657467,be,1.41,16.058,>16.058,99.990,-0.305,0.290,V
2457476.56674,2016-03-29.0670432,be,1.48,16.061,>16.061,99.990,-0.065,0.289,V
2457476.56802,2016-03-29.0683302,bf,1.48,99.990,99.990,99.990,99.990,99.990,V
2457476.56802,2016-03-29.0683296,be,1.49,16.066,>16.066,99.990,0.061,0.287,V
2457479.48600,2016-03-31.9862751,be,1.40,15.934,>15.934,99.990,0.345,0.325,V
2457479.48731,2016-03-31.9875886,be,1.43,16.039,>16.039,99.990,-0.303,0.295,V
2457479.48864,2016-03-31.9889144,be,1.42,15.812,>15.812,99.990,0.774,0.363,V
2457480.57140,2016-04-02.0716694,be,1.54,14.696,>14.696,99.990,-0.593,1.016,V
2457480.57270,2016-04-02.0729687,be,1.51,99.990,99.990,99.990,99.990,99.990,V
2457481.55139,2016-04-03.0516412,be,1.53,15.947,>15.947,99.990,-0.020,0.321,V
2457481.55284,2016-04-03.0530938,bf,1.42,99.990,99.990,99.990,99.990,99.990,V
2457481.55284,2016-04-03.0530945,be,1.50,15.987,>15.987,99.990,-0.033,0.309,V
2457481.55414,2016-04-03.0543922,be,1.46,15.922,>15.922,99.990,0.095,0.328,V
2457485.52052,2016-04-07.0207372,be,1.49,16.107,>16.107,99.990,-0.288,0.277,V
2457485.52181,2016-04-07.0220236,be,1.49,16.100,>16.100,99.990,0.160,0.279,V
2457485.52309,2016-04-07.0233039,be,1.48,16.045,>16.045,99.990,0.442,0.293,V
2457496.52281,2016-04-18.0228962,be,1.66,15.755,>15.755,99.990,-0.261,0.383,V
2457496.52410,2016-04-18.0241837,bf,1.64,99.990,99.990,99.990,99.990,99.990,V
2457496.52410,2016-04-18.0241843,be,1.65,99.990,99.990,99.990,99.990,99.990,V
2457496.52539,2016-04-18.0254787,be,1.75,15.409,>15.409,99.990,-0.730,0.527,V
2457581.94672,2016-07-12.4460545,be,1.51,15.092,>15.092,99.990,0.404,0.705,V
2457581.94801,2016-07-12.4473486,be,1.54,15.063,>15.063,99.990,-0.512,0.724,V
2457581.94931,2016-07-12.4486462,be,1.50,14.651,>14.651,99.990,-0.153,1.059,V
2457585.93705,2016-07-16.4363748,be,1.62,16.237,>16.237,99.990,0.244,0.246,V
2457585.93834,2016-07-16.4376626,be,1.60,16.056,>16.056,99.990,-0.177,0.290,V
2457585.93963,2016-07-16.4389521,be,1.53,16.011,>16.011,99.990,-0.130,0.302,V
2457589.92568,2016-07-20.4250019,be,1.74,15.432,>15.432,99.990,0.007,0.516,V
2457589.92700,2016-07-20.4263172,be,1.69,15.424,>15.424,99.990,-0.798,0.519,V
2457589.92828,2016-07-20.4276012,be,1.78,15.457,>15.457,99.990,-0.156,0.504,V
2457592.92271,2016-07-23.4220232,be,1.45,15.656,>15.656,99.990,0.160,0.419,V
2457592.92400,2016-07-23.4233171,be,1.51,15.745,>15.745,99.990,-0.225,0.386,V
2457592.92529,2016-07-23.4246009,be,1.48,15.751,>15.751,99.990,0.341,0.384,V
2457599.90934,2016-07-30.4086590,be,1.44,16.154,>16.154,99.990,-0.094,0.265,V
2457599.91063,2016-07-30.4099449,be,1.44,16.100,>16.100,99.990,-0.119,0.279,V
2457599.91194,2016-07-30.4112487,be,1.46,16.104,>16.104,99.990,0.068,0.277,V
2457603.89887,2016-08-03.3981906,be,1.50,15.672,>15.672,99.990,-0.228,0.413,V
2457603.90016,2016-08-03.3994821,be,1.43,15.414,>15.414,99.990,-1.517,0.524,V
2457603.90146,2016-08-03.4007817,be,1.49,15.317,>15.317,99.990,-0.272,0.573,V
2457604.89533,2016-08-04.3946475,be,1.56,16.165,>16.165,99.990,-0.094,0.262,V
2457604.89662,2016-08-04.3959381,be,1.61,16.151,>16.151,99.990,0.353,0.266,V
2457604.89791,2016-08-04.3972280,be,1.58,16.206,>16.206,99.990,0.251,0.253,V
2457606.89213,2016-08-06.3914533,be,1.54,16.227,>16.227,99.990,0.174,0.248,V
2457606.89341,2016-08-06.3927298,be,1.59,16.188,>16.188,99.990,0.243,0.257,V
2457606.89470,2016-08-06.3940253,be,1.52,16.153,>16.153,99.990,0.215,0.265,V
2457608.88644,2016-08-08.3857645,be,1.49,16.086,>16.086,99.990,1.183,0.282,V
2457608.88773,2016-08-08.3870547,be,1.46,16.142,>16.142,99.990,0.337,0.268,V
2457608.88902,2016-08-08.3883414,be,1.48,16.188,>16.188,99.990,-0.244,0.257,V
2457610.88334,2016-08-10.3826666,be,1.63,16.192,>16.192,99.990,-0.380,0.256,V
2457610.88462,2016-08-10.3839552,be,1.67,16.298,>16.298,99.990,0.012,0.232,V
2457610.88591,2016-08-10.3852390,be,1.70,16.091,>16.091,99.990,-0.072,0.281,V
2457615.86537,2016-08-15.3647113,be,1.53,15.304,>15.304,99.990,-0.765,0.580,V
2457615.86665,2016-08-15.3659951,be,1.49,14.467,>14.467,99.990,-0.019,1.254,V
2457615.86794,2016-08-15.3672858,be,1.53,14.127,>14.127,99.990,2.139,1.715,V
2457616.86584,2016-08-16.3651887,be,1.48,15.940,>15.940,99.990,0.727,0.323,V
2457616.86714,2016-08-16.3664978,be,1.44,15.881,>15.881,99.990,-0.642,0.341,V
2457616.86843,2016-08-16.3677829,be,1.49,15.579,>15.579,99.990,0.762,0.450,V
2457617.86210,2016-08-17.3614497,be,1.59,15.615,>15.615,99.990,0.858,0.436,V
2457617.86338,2016-08-17.3627373,be,1.54,15.496,>15.496,99.990,0.664,0.486,V
2457617.86467,2016-08-17.3640254,be,1.57,15.686,>15.686,99.990,0.097,0.408,V
2457620.85297,2016-08-20.3523379,be,2.28,15.653,>15.653,99.990,0.602,0.420,V
2457621.85341,2016-08-21.3527854,be,1.44,15.505,>15.505,99.990,-0.588,0.482,V
2457622.85596,2016-08-22.3553378,be,2.02,15.862,>15.862,99.990,-0.025,0.347,V
2457622.85724,2016-08-22.3566181,be,2.00,15.843,>15.843,99.990,1.126,0.353,V
2457622.85853,2016-08-22.3579072,be,1.99,15.785,>15.785,99.990,0.195,0.373,V
2457625.83895,2016-08-25.3383386,be,1.47,16.077,>16.077,99.990,0.163,0.285,V
2457625.84024,2016-08-25.3396363,be,1.42,16.053,>16.053,99.990,0.863,0.291,V
2457625.84154,2016-08-25.3409274,be,1.46,16.021,>16.021,99.990,-0.231,0.300,V
2457626.87688,2016-08-26.3762762,be,1.49,16.032,>16.032,99.990,-0.220,0.296,V
2457626.87818,2016-08-26.3775782,be,1.56,15.899,>15.899,99.990,1.033,0.335,V
2457626.87948,2016-08-26.3788806,be,1.51,16.153,>16.153,99.990,-0.232,0.265,V
2457630.82493,2016-08-30.3243534,be,1.45,16.054,>16.054,99.990,0.305,0.291,V
2457630.82622,2016-08-30.3256370,be,1.41,16.134,>16.134,99.990,0.107,0.270,V
2457630.82751,2016-08-30.3269274,be,1.47,16.103,>16.103,99.990,-0.262,0.278,V
2457632.87898,2016-09-01.3784121,be,1.47,16.200,>16.200,99.990,0.356,0.254,V
2457632.88027,2016-09-01.3797015,be,1.48,16.175,>16.175,99.990,0.327,0.260,V
2457632.88157,2016-09-01.3810004,be,1.48,16.230,>16.230,99.990,0.024,0.247,V
2457635.89608,2016-09-04.3955351,be,1.56,16.275,>16.275,99.990,0.097,0.237,V
2457635.89738,2016-09-04.3968280,be,1.62,16.178,>16.178,99.990,-0.127,0.259,V
2457635.89866,2016-09-04.3981167,be,1.62,16.136,>16.136,99.990,-0.133,0.270,V
2457638.80570,2016-09-07.3051760,be,1.42,16.075,>16.075,99.990,-0.091,0.285,V
2457638.80700,2016-09-07.3064777,be,1.44,15.921,>15.921,99.990,-0.075,0.329,V
2457638.80829,2016-09-07.3077660,be,1.50,16.048,>16.048,99.990,-0.075,0.292,V
2457639.80200,2016-09-08.3014879,be,1.48,16.018,>16.018,99.990,-0.122,0.300,V
2457639.80329,2016-09-08.3027708,be,1.47,16.113,>16.113,99.990,0.044,0.275,V
2457639.80459,2016-09-08.3040718,be,1.38,16.158,>16.158,99.990,-0.036,0.264,V
2457642.84480,2016-09-11.3443090,be,1.57,15.992,>15.992,99.990,0.172,0.308,V
2457642.84609,2016-09-11.3455938,be,1.53,15.891,>15.891,99.990,0.056,0.338,V
2457642.84739,2016-09-11.3468949,be,1.61,16.175,>16.175,99.990,0.312,0.260,V
2457645.78457,2016-09-14.2840986,be,1.86,15.791,>15.791,99.990,0.373,0.370,V
2457645.78587,2016-09-14.2854012,be,1.89,15.498,>15.498,99.990,-0.260,0.485,V
2457645.78717,2016-09-14.2866962,be,1.88,15.561,>15.561,99.990,0.406,0.458,V
2457649.77595,2016-09-18.2755152,be,1.48,15.559,>15.559,99.990,1.976,0.459,V
2457649.77722,2016-09-18.2767895,be,1.46,15.512,>15.512,99.990,0.315,0.479,V
2457649.77852,2016-09-18.2780827,be,1.51,15.519,>15.519,99.990,0.131,0.476,V
2457651.78678,2016-09-20.2863685,be,1.44,15.631,>15.631,99.990,-0.531,0.429,V
2457651.78807,2016-09-20.2876553,be,1.49,15.797,>15.797,99.990,0.406,0.368,V
2457651.78936,2016-09-20.2889453,be,1.46,15.891,>15.891,99.990,-0.093,0.338,V
2457654.76596,2016-09-23.2655674,be,1.53,15.941,>15.941,99.990,0.817,0.322,V
2457654.76725,2016-09-23.2668560,be,1.50,15.906,>15.906,99.990,0.241,0.333,V
2457654.76853,2016-09-23.2681459,be,1.56,16.066,>16.066,99.990,0.203,0.287,V
2457656.77744,2016-09-25.2770738,be,1.53,16.139,>16.139,99.990,0.329,0.269,V
2457656.77873,2016-09-25.2783657,be,1.41,16.162,>16.162,99.990,-0.132,0.263,V
2457656.78003,2016-09-25.2796674,be,1.51,16.122,>16.122,99.990,-0.008,0.273,V
2457658.80926,2016-09-27.3089113,be,1.42,16.068,>16.068,99.990,0.762,0.287,V
2457658.81054,2016-09-27.3101869,be,1.43,16.187,>16.187,99.990,-0.099,0.257,V
2457658.81187,2016-09-27.3115262,be,1.47,16.188,>16.188,99.990,0.002,0.257,V
2457661.74291,2016-09-30.2425873,be,1.45,16.009,>16.009,99.990,0.148,0.303,V
2457662.73957,2016-10-01.2392633,be,1.43,16.344,>16.344,99.990,-0.142,0.223,V
2457662.74086,2016-10-01.24055,be,1.43,16.006,>16.006,99.990,0.200,0.304,V
2457662.74216,2016-10-01.2418517,be,1.46,16.105,>16.105,99.990,0.053,0.277,V
2457666.73327,2016-10-05.2329997,be,1.51,16.143,>16.143,99.990,-0.041,0.268,V
2457666.73456,2016-10-05.2342942,be,1.47,16.072,>16.072,99.990,-0.126,0.286,V
2457666.73586,2016-10-05.2355967,be,1.61,16.129,>16.129,99.990,0.209,0.271,V
2457668.87916,2016-10-07.3789133,be,1.57,16.161,>16.161,99.990,-0.202,0.263,V
2457668.88044,2016-10-07.3802003,be,1.62,16.168,>16.168,99.990,0.217,0.262,V
2457668.88175,2016-10-07.3815027,be,1.64,16.169,>16.169,99.990,0.611,0.261,V
2457670.71954,2016-10-09.2193208,be,1.73,16.112,>16.112,99.990,0.677,0.276,V
2457670.72084,2016-10-09.2206237,be,1.59,16.090,>16.090,99.990,0.540,0.281,V
2457670.72215,2016-10-09.2219241,be,1.66,16.073,>16.073,99.990,0.754,0.286,V
2457672.72048,2016-10-11.2202776,be,1.46,14.899,>14.899,99.990,1.691,0.842,V
2457672.72176,2016-10-11.2215648,be,1.38,15.232,>15.232,99.990,-0.597,0.620,V
2457672.72305,2016-10-11.2228552,be,1.42,15.372,>15.372,99.990,-0.925,0.545,V
2457673.74660,2016-10-12.2464140,be,1.65,15.786,>15.786,99.990,-0.973,0.372,V
2457673.74790,2016-10-12.2477079,be,1.55,15.589,>15.589,99.990,0.241,0.446,V
2457673.74917,2016-10-12.2489790,be,1.59,15.594,>15.594,99.990,0.599,0.444,V
2457674.87813,2016-10-13.3779512,be,1.74,15.889,>15.889,99.990,-0.084,0.338,V
2457674.87942,2016-10-13.3792390,be,1.73,16.082,>16.082,99.990,-0.138,0.283,V
2457674.88070,2016-10-13.3805244,be,1.69,16.119,>16.119,99.990,0.646,0.274,V
2457683.82547,2016-10-22.3253920,be,1.68,16.020,>16.020,99.990,-0.970,0.300,V
2457683.82676,2016-10-22.3266858,be,1.66,15.880,>15.880,99.990,0.269,0.341,V
2457683.82806,2016-10-22.3279841,be,1.76,15.897,>15.897,99.990,0.190,0.336,V
2457687.67308,2016-10-26.1730515,be,1.61,16.239,>16.239,99.990,0.179,0.245,V
2457689.66620,2016-10-28.1661962,be,1.43,16.180,>16.180,99.990,0.313,0.259,V
2457689.66749,2016-10-28.1674859,be,1.44,16.115,>16.115,99.990,0.430,0.275,V
2457689.66888,2016-10-28.1688785,be,1.53,16.070,>16.070,99.990,0.091,0.286,V
2457691.71692,2016-10-30.2169408,be,1.80,16.162,>16.162,99.990,-0.394,0.263,V
2457694.77445,2016-11-02.2745072,be,1.47,16.205,>16.205,99.990,0.319,0.253,V
2457694.77573,2016-11-02.2757871,be,1.48,16.192,>16.192,99.990,0.103,0.256,V
2457694.77702,2016-11-02.2770743,be,1.44,16.081,>16.081,99.990,0.732,0.283,V
2457698.72123,2016-11-06.2213306,be,1.46,16.224,>16.224,99.990,-0.377,0.248,V
2457699.65535,2016-11-07.1554680,be,1.59,15.855,>15.855,99.990,0.611,0.349,V
2457699.65664,2016-11-07.1567533,be,1.62,16.011,>16.011,99.990,-0.357,0.302,V
2457699.65795,2016-11-07.1580655,be,1.64,15.975,>15.975,99.990,0.020,0.313,V
2457700.77440,2016-11-08.2745243,be,2.03,16.211,>16.211,99.990,-0.470,0.252,V
2457700.77570,2016-11-08.2758222,be,2.02,16.073,>16.073,99.990,-0.254,0.286,V
2457700.77698,2016-11-08.2771090,be,2.02,16.088,>16.088,99.990,-0.032,0.282,V
2457702.65478,2016-11-10.1549288,be,2.03,15.845,>15.845,99.990,-0.525,0.352,V
2457702.65607,2016-11-10.1562234,be,2.01,15.812,>15.812,99.990,-0.083,0.363,V
2457702.65737,2016-11-10.1575135,be,2.01,15.823,>15.823,99.990,0.735,0.360,V
2457704.70564,2016-11-12.2058167,be,2.01,15.654,>15.654,99.990,0.542,0.420,V
2457704.70694,2016-11-12.2071121,be,2.02,15.700,>15.700,99.990,0.062,0.403,V
2457704.70824,2016-11-12.2084143,be,2.04,15.548,>15.548,99.990,0.625,0.463,V
2457708.63712,2016-11-16.1373372,be,2.10,15.498,>15.498,99.990,-0.733,0.485,V
2457708.63841,2016-11-16.1386243,be,2.17,15.472,>15.472,99.990,-0.360,0.497,V
2457708.63985,2016-11-16.1400609,be,2.17,15.538,>15.538,99.990,-0.314,0.467,V
2457710.67625,2016-11-18.1764859,be,1.50,15.882,>15.882,99.990,0.645,0.341,V
2457710.67754,2016-11-18.1777739,be,1.49,15.773,>15.773,99.990,-0.431,0.376,V
2457710.67887,2016-11-18.1791098,be,1.47,15.885,>15.885,99.990,0.285,0.340,V
2457713.65440,2016-11-21.1546697,be,1.57,16.201,>16.201,99.990,-0.449,0.254,V
2457713.65569,2016-11-21.1559611,be,1.64,16.116,>16.116,99.990,0.061,0.275,V
2457713.65699,2016-11-21.1572568,be,1.65,16.123,>16.123,99.990,0.199,0.273,V
2457717.73628,2016-11-25.2365928,be,1.45,16.116,>16.116,99.990,0.321,0.274,V
2457717.73756,2016-11-25.2378776,be,1.48,16.065,>16.065,99.990,0.482,0.288,V
2457717.73885,2016-11-25.2391675,be,1.51,16.006,>16.006,99.990,-0.049,0.304,V
2457718.66953,2016-11-26.1698526,be,1.74,16.022,>16.022,99.990,-0.228,0.299,V
2457718.67082,2016-11-26.1711424,be,1.69,16.072,>16.072,99.990,-0.204,0.286,V
2457718.67211,2016-11-26.1724390,be,1.72,16.041,>16.041,99.990,-0.087,0.294,V
2457721.70524,2016-11-29.2055984,be,1.44,16.270,>16.270,99.990,0.197,0.238,V
2457721.70654,2016-11-29.2068908,be,1.46,16.206,>16.206,99.990,-0.402,0.253,V
2457721.70782,2016-11-29.2081782,be,1.47,16.032,>16.032,99.990,-0.291,0.296,V
2457725.58987,2016-12-03.0902640,be,1.53,16.183,>16.183,99.990,-0.235,0.258,V
2457725.59116,2016-12-03.0915526,be,1.41,16.161,>16.161,99.990,0.494,0.263,V
2457725.59245,2016-12-03.0928474,be,1.42,16.216,>16.216,99.990,-0.142,0.250,V
2457729.58864,2016-12-07.0890666,be,1.62,15.916,>15.916,99.990,0.339,0.330,V
2457729.58994,2016-12-07.0903672,be,1.68,15.970,>15.970,99.990,0.650,0.314,V
2457729.59122,2016-12-07.0916517,be,1.58,16.029,>16.029,99.990,0.356,0.298,V
2457730.77184,2016-12-08.2722755,be,2.14,15.990,>15.990,99.990,-0.393,0.308,V
2457730.77312,2016-12-08.2735646,be,2.08,16.129,>16.129,99.990,-0.749,0.271,V
2457730.77441,2016-12-08.2748468,be,2.12,16.095,>16.095,99.990,0.083,0.280,V
2457737.78411,2016-12-15.2846107,bf,1.51,99.990,99.990,99.990,99.990,99.990,V
2457737.78411,2016-12-15.2846106,be,1.41,15.348,>15.348,99.990,-0.109,0.557,V
2457737.78540,2016-12-15.2858981,be,1.43,15.473,>15.473,99.990,-0.785,0.496,V
2457737.78669,2016-12-15.2871891,be,1.48,15.577,>15.577,99.990,0.872,0.451,V
