2459883.75839 20.260 0.121 6.76 357.0
2459883.77238 19.897 0.089 6.87 362.0
2459883.78710 20.436 0.166 7.20 395.0
2459883.80416 20.435 0.136 6.12 393.0
2459883.81842 20.125 0.101 6.05 391.0
2459883.83247 20.453 0.122 5.57 373.0
2459883.84681 20.047 0.087 5.82 379.0
2459883.86082 20.374 0.135 5.80 535.0
2459884.66106 20.119 0.129 6.77 595.0
2459884.67501 20.489 0.163 6.30 591.0
2459884.68924 20.359 0.141 6.25 570.0
2459884.81417 20.220 0.094 5.53 389.0
2459884.82836 20.175 0.105 6.18 392.0
2459884.84241 20.428 0.111 5.43 404.0
2459884.85669 20.339 0.106 4.98 521.0
2459885.65400 20.063 0.110 6.48 535.0
2459885.66807 20.108 0.107 6.16 516.0
2459885.68233 20.270 0.117 5.95 505.0
2459885.69641 20.431 0.132 5.83 490.0
2459885.71089 20.296 0.118 5.99 470.0
2459885.72488 20.796 0.207 6.47 488.0
2459885.73914 20.012 0.091 6.06 458.0
2459885.75314 20.115 0.099 6.16 445.0
2459885.76810 20.423 0.137 6.59 402.0
2459885.78215 20.598 0.161 6.35 405.0
2459885.79631 20.250 0.116 6.31 421.0
2459885.81031 20.257 0.123 6.50 442.0
2459885.82454 20.109 0.101 6.08 453.0
2459885.83851 20.535 0.140 5.67 473.0
2459885.85270 20.286 0.121 5.83 535.0
2459886.70415 20.074 0.076 5.12 400.0
2459886.71805 19.898 0.063 4.92 400.0
2459886.73217 20.065 0.069 4.59 412.0
2459886.74703 20.173 0.077 4.63 411.0
2459886.76126 20.000 0.074 4.87 452.0
2459886.77607 19.808 0.060 4.91 410.0
2459886.79035 19.962 0.066 4.65 398.0
2459886.80431 19.928 0.061 4.48 382.0
2459886.81905 19.987 0.065 4.74 378.0
2459886.83354 20.236 0.090 5.13 399.0
2459886.84833 20.186 0.088 4.87 415.0
2459886.86226 20.154 0.108 4.52 843.0
2459887.66595 20.584 0.186 6.48 604.0
2459887.68031 20.234 0.112 5.40 574.0
2459887.69456 20.085 0.114 6.38 544.0
2459887.70855 20.232 0.113 5.75 524.0
2459887.72266 20.047 0.096 5.71 528.0
2459887.73669 20.130 0.097 5.22 526.0
2459887.75129 20.652 0.168 5.58 520.0
2459887.76531 19.887 0.083 5.37 528.0
2459887.78016 19.849 0.082 5.58 512.0
2459887.79412 20.127 0.093 4.89 493.0
2459887.80838 20.116 0.091 5.06 495.0
2459887.82246 20.054 0.077 4.74 445.0
2459887.83674 19.970 0.073 5.04 437.0
2459887.85130 19.934 0.069 4.95 468.0
2459888.65000 20.163 0.145 7.19 541.0
2459888.66430 20.236 0.130 6.54 520.0
2459888.67863 20.131 0.105 5.91 522.0
2459888.69311 19.990 0.103 6.25 533.0
2459888.70741 20.001 0.088 5.29 539.0
2459888.72138 20.196 0.118 6.00 543.0
2459888.73566 19.852 0.083 5.89 523.0
2459888.74964 20.008 0.098 5.75 536.0
2459888.76447 20.204 0.111 5.43 550.0
2459888.77849 20.071 0.095 5.08 547.0
2459888.79280 20.119 0.101 5.28 540.0
2459888.80692 19.954 0.084 5.25 526.0
2459888.82133 20.411 0.121 4.90 513.0
2459888.83537 20.343 0.108 4.97 464.0
2459888.84979 20.238 0.094 5.12 401.0
2459888.86435 20.210 0.134 4.87 1015.0
2459889.70765 20.287 0.133 5.48 715.0
2459889.72226 20.086 0.111 5.66 659.0
2459889.73647 20.191 0.117 5.39 656.0
2459889.75082 20.193 0.112 5.29 638.0
2459889.76494 20.000 0.096 5.31 645.0
2459889.77903 20.768 0.192 5.37 632.0
2459889.79359 20.374 0.127 5.11 628.0
2459889.80790 19.977 0.087 4.83 626.0
2459889.82293 20.310 0.121 4.97 646.0
2459889.83697 20.559 0.133 4.66 623.0
2459889.85124 20.347 0.109 4.46 623.0
2459893.65833 20.344 0.123 5.33 626.0
2459893.67232 20.154 0.100 5.23 592.0
2459893.68669 19.878 0.089 6.06 567.0
2459893.70066 19.901 0.080 5.46 565.0
2459893.71501 20.244 0.108 5.43 578.0
2459893.72912 20.361 0.135 5.83 573.0
2459893.74356 19.937 0.087 5.80 537.0
2459893.75772 20.128 0.097 5.54 519.0
2459893.77244 20.434 0.132 5.76 506.0
2459895.65023 19.651 0.084 6.40 664.0
2459895.66435 20.658 0.231 6.32 784.0
2459895.67863 20.792 0.276 6.52 904.0
2459895.69269 20.195 0.122 6.11 597.0
2459895.70712 19.928 0.124 6.05 1053.0
2459895.72119 20.210 0.145 6.24 765.0
2459895.73556 20.186 0.180 6.77 945.0
2459897.66618 20.211 0.115 6.50 421.0
2459897.68026 20.028 0.101 6.58 443.0
2459897.69460 20.371 0.133 6.42 426.0
2459897.70868 20.310 0.125 6.44 439.0
2459897.72297 20.195 0.097 5.68 448.0
2459897.73702 20.048 0.083 5.36 451.0
2459897.75128 20.300 0.123 6.08 470.0
2459897.76530 20.101 0.095 5.72 469.0
2459897.77954 20.115 0.090 5.30 467.0
2459897.79351 20.419 0.104 4.62 465.0
2459897.80820 20.353 0.090 4.54 451.0
2459897.82304 20.486 0.104 4.56 460.0
2459897.83729 20.219 0.087 4.72 467.0
2459897.85127 20.314 0.101 4.84 524.0
2459898.63710 20.257 0.092 5.08 444.0
2459898.65170 20.030 0.072 4.84 447.0
2459898.66676 20.050 0.071 4.91 442.0
2459898.68084 20.123 0.071 4.76 412.0
2459898.69512 20.175 0.075 4.62 442.0
2459898.70920 20.048 0.062 4.39 425.0
2459898.74238 20.048 0.068 4.51 464.0
2459898.75642 20.275 0.082 4.50 454.0
2459898.77078 20.295 0.086 4.35 478.0
2459898.79118 20.196 0.080 4.35 461.0
2459898.80734 19.969 0.059 3.96 443.0
2459898.82129 20.156 0.072 3.81 473.0
2459898.83567 20.209 0.080 4.12 512.0
2459898.84967 20.093 0.094 4.33 813.0
2459899.64839 20.119 0.087 5.78 383.0
2459899.66241 20.263 0.103 5.81 415.0
2459899.67657 20.081 0.093 5.85 443.0
2459899.69053 20.032 0.080 5.42 447.0
2459899.70482 19.981 0.078 5.40 440.0
2459899.71877 20.129 0.082 4.94 428.0
2459899.73310 20.010 0.074 4.76 456.0
2459899.74705 20.113 0.088 5.03 491.0
2459899.76134 20.274 0.088 4.38 446.0
2459899.77526 20.228 0.099 5.21 448.0
2459899.78952 20.137 0.080 4.57 437.0
2459899.80349 20.045 0.076 4.89 429.0
2459899.81784 19.856 0.058 4.11 447.0
2459899.83182 20.175 0.077 4.22 445.0
2459899.84607 19.953 0.070 4.22 564.0
2459900.63344 20.312 0.131 6.69 413.0
2459900.64745 20.191 0.099 6.13 374.0
2459900.66208 20.523 0.127 5.87 355.0
2459900.67601 20.401 0.095 5.11 335.0
2459900.69298 20.298 0.086 5.09 362.0
2459900.70697 20.344 0.097 5.29 375.0
2459900.72121 20.159 0.080 5.32 350.0
2459900.73519 20.045 0.076 5.52 355.0
2459900.74952 20.433 0.102 5.31 333.0
2459900.76348 20.102 0.067 4.57 347.0
2459900.77769 20.039 0.064 4.89 334.0
2459900.79170 20.324 0.087 4.97 330.0
2459900.80603 20.100 0.074 5.00 371.0
2459900.81999 20.148 0.076 4.94 368.0
2459900.83433 20.192 0.083 5.34 352.0
2459900.84825 20.250 0.091 5.23 385.0
2459900.86246 20.311 0.223 6.08 1512.0
2459901.63641 19.996 0.095 6.24 447.0
2459901.65042 20.232 0.108 5.96 441.0
2459901.66458 20.129 0.095 5.85 422.0
2459901.67868 20.046 0.078 5.40 384.0
2459901.69302 20.101 0.079 5.20 392.0
2459901.70705 20.138 0.076 4.81 371.0
2459901.72131 20.462 0.093 4.77 342.0
2459901.73532 20.418 0.091 4.80 322.0
2459901.74962 20.341 0.084 4.79 310.0
2459901.76364 20.219 0.079 5.00 309.0
2459901.77793 20.373 0.088 4.67 312.0
2459901.79239 20.070 0.071 4.86 323.0
2459901.80671 20.381 0.093 4.68 346.0
2459901.82075 20.318 0.087 4.92 314.0
2459901.83510 20.813 0.140 4.90 343.0
2459901.84921 20.378 0.105 5.13 412.0
2459902.62103 20.078 0.092 5.64 447.0
2459902.63514 20.022 0.090 6.07 450.0
2459902.64943 20.270 0.129 6.59 433.0
2459902.66339 20.450 0.135 6.16 434.0
2459902.67778 20.256 0.108 5.98 415.0
2459902.69177 19.927 0.071 5.32 420.0
2459902.70622 20.167 0.082 4.84 409.0
2459902.72031 19.989 0.075 5.20 395.0
2459902.73490 20.086 0.073 4.63 403.0
2459902.74903 20.207 0.087 4.77 404.0
2459902.76347 20.135 0.079 4.64 406.0
2459902.77744 20.209 0.085 4.99 378.0
2459902.79201 20.114 0.075 4.84 380.0
2459902.80609 20.077 0.076 5.03 380.0
2459902.83840 20.309 0.093 4.81 418.0
2459902.85238 19.983 0.073 4.41 506.0
2459903.62672 19.859 0.081 6.12 438.0
2459903.64077 20.083 0.088 5.40 463.0
2459903.65691 20.110 0.097 5.90 464.0
2459903.67092 20.154 0.092 5.34 462.0
2459903.68515 20.032 0.111 6.99 419.0
2459903.69911 20.144 0.092 5.36 452.0
2459903.71338 20.216 0.101 5.49 448.0
2459903.72732 19.923 0.078 5.20 492.0
2459903.74151 19.835 0.076 5.38 541.0
2459903.75554 20.161 0.094 4.81 506.0
2459903.76988 20.329 0.103 4.49 517.0
2459903.78384 20.011 0.081 4.96 473.0
2459903.79801 20.197 0.079 4.25 456.0
2459903.81201 20.161 0.101 5.44 471.0
2459903.82630 20.018 0.068 4.36 431.0
2459903.84034 19.916 0.066 4.56 421.0
2459903.85459 19.928 0.062 4.30 459.0
2459904.61456 20.420 0.125 5.94 394.0
2459904.62860 20.258 0.098 5.19 431.0
2459904.64293 20.113 0.084 5.38 388.0
2459904.65697 20.089 0.078 5.51 331.0
2459904.67631 20.258 0.092 5.45 335.0
2459904.69038 20.689 0.143 5.78 327.0
2459905.60601 19.951 0.074 4.94 411.0
2459905.61996 20.145 0.074 4.62 367.0
2459905.63436 20.295 0.086 4.85 369.0
2459905.64830 20.336 0.088 4.93 353.0
2459905.66247 20.595 0.106 4.57 343.0
2459905.67643 20.381 0.091 4.78 334.0
2459905.69072 20.419 0.100 5.04 344.0
2459905.70471 20.586 0.110 4.81 314.0
2459905.71896 20.530 0.105 5.01 299.0
2459905.73294 20.283 0.090 5.18 314.0
2459905.74717 20.343 0.100 5.37 324.0
2459905.76118 20.531 0.101 4.75 310.0
2459905.77547 20.372 0.081 4.47 285.0
2459905.78944 20.496 0.090 4.51 276.0
2459905.80359 20.250 0.078 4.65 296.0
2459905.81759 20.489 0.092 4.46 289.0
2459905.83187 20.254 0.077 4.77 269.0
2459905.84580 20.507 0.114 5.15 352.0
2459906.60719 20.221 0.111 5.42 505.0
2459906.62123 19.943 0.095 5.98 505.0
2459906.63616 19.908 0.088 5.61 505.0
2459906.65017 20.291 0.125 5.73 487.0
2459906.66447 20.114 0.107 5.80 479.0
2459906.67845 19.871 0.090 5.93 507.0
2459906.69286 20.060 0.106 5.97 492.0
2459906.70689 20.305 0.149 6.49 508.0
2459906.72157 20.511 0.149 5.91 462.0
2459906.73559 20.022 0.077 4.91 412.0
2459906.76739 20.110 0.069 4.22 369.0
2459906.78145 20.365 0.090 4.56 362.0
2459906.79569 19.973 0.064 4.28 389.0
2459906.80973 20.078 0.087 5.81 360.0
2459906.82409 20.155 0.094 5.87 351.0
2459906.83885 20.285 0.088 4.82 353.0
2459906.85322 20.062 0.130 5.99 822.0
2459907.60627 20.050 0.083 5.27 470.0
2459907.62031 20.035 0.081 5.03 483.0
2459907.63453 19.953 0.067 4.55 455.0
2459907.64858 20.214 0.094 5.14 448.0
2459907.66278 20.059 0.076 4.66 430.0
2459907.67685 20.058 0.072 4.68 414.0
2459907.69122 20.530 0.127 5.25 423.0
2459907.70531 20.184 0.083 4.86 412.0
2459907.71964 20.021 0.077 5.43 402.0
2459907.73376 20.279 0.085 4.76 379.0
2459907.74806 20.243 0.089 5.30 356.0
2459907.76210 19.998 0.081 6.05 332.0
2459907.78497 20.099 0.090 6.18 323.0
2459907.79969 20.077 0.084 5.78 339.0
2459907.81425 20.263 0.079 4.63 350.0
2459907.82827 19.911 0.063 5.08 345.0
2459907.84253 19.961 0.070 4.73 434.0
2459908.61103 20.549 0.177 6.60 508.0
2459908.62532 19.945 0.117 7.30 516.0
2459908.63929 20.423 0.146 6.00 534.0
2459908.65363 20.030 0.102 6.01 503.0
2459908.66755 19.978 0.080 5.46 470.0
2459908.68189 20.675 0.145 5.12 470.0
2459908.69586 20.166 0.096 5.39 459.0
2459908.70988 19.982 0.076 5.00 439.0
2459908.72390 20.308 0.101 4.97 430.0
2459908.73819 20.064 0.085 5.45 410.0
2459908.75221 20.194 0.089 5.06 402.0
2459908.76645 20.140 0.091 5.62 391.0
2459908.78041 20.201 0.086 5.05 388.0
2459908.79458 20.093 0.068 4.35 373.0
2459908.80859 19.944 0.065 4.82 385.0
2459908.82291 19.993 0.065 4.50 377.0
2459908.83693 20.122 0.076 4.77 371.0
2459908.85114 20.862 0.213 5.88 569.0
2459909.65391 20.508 0.155 6.64 413.0
2459909.72608 20.526 0.126 5.48 389.0
2459909.78344 20.241 0.077 4.79 346.0
2459909.79781 20.217 0.080 4.91 352.0
2459909.81201 20.063 0.060 4.08 371.0
2459909.82612 20.303 0.071 3.99 370.0
2459909.85077 20.099 0.083 4.96 487.0
2459910.59713 19.982 0.095 5.83 543.0
2459910.61113 19.906 0.084 5.79 498.0
2459910.62547 19.865 0.087 6.39 452.0
2459910.65823 20.306 0.129 7.01 398.0
2459910.67259 19.965 0.082 6.01 389.0
2459910.68660 20.144 0.087 5.77 355.0
2459910.70095 20.161 0.072 4.87 351.0
2459910.71499 20.097 0.067 4.85 319.0
2459910.72936 20.129 0.071 4.88 344.0
2459910.74332 20.323 0.081 4.81 334.0
2459910.76141 20.209 0.076 4.78 333.0
2459910.77537 20.321 0.076 4.57 311.0
2459910.78960 20.301 0.074 4.39 319.0
2459910.80364 20.445 0.094 4.94 316.0
2459910.83584 20.213 0.089 5.66 307.0
2459910.84996 20.066 0.081 5.18 432.0
2459911.60245 20.459 0.150 6.86 405.0
2459911.61712 20.175 0.105 6.32 376.0
2459911.63141 20.309 0.137 7.10 369.0
2459911.64540 20.131 0.114 7.64 318.0
2459911.65970 20.059 0.088 6.66 308.0
2459911.67381 20.109 0.092 6.37 316.0
2459911.68809 20.151 0.110 7.22 317.0
2459911.70208 20.048 0.087 6.32 328.0
2459911.72255 20.237 0.099 6.47 305.0
2459911.73664 19.922 0.046 4.29 255.0
2459911.75082 20.069 0.063 4.99 265.0
2459911.76498 20.101 0.055 4.33 267.0
2459911.77926 20.037 0.051 4.29 265.0
2459911.79333 20.010 0.053 4.37 283.0
2459911.80851 19.998 0.052 4.33 292.0
2459911.82389 20.005 0.055 4.75 265.0
2459911.83811 20.056 0.057 4.62 264.0
2459911.85251 20.017 0.086 5.63 483.0
2459912.60272 20.410 0.131 5.59 493.0
2459912.61674 20.295 0.095 4.81 475.0
2459912.63117 20.324 0.088 4.38 444.0
2459912.64524 20.218 0.076 4.46 413.0
2459912.65960 20.480 0.115 5.17 410.0
2459912.67366 20.261 0.079 4.60 383.0
2459912.68807 20.275 0.078 4.25 387.0
2459912.70212 20.326 0.102 5.32 368.0
2459912.71674 20.112 0.077 4.91 364.0
2459912.73082 20.111 0.081 4.93 366.0
2459912.74525 20.429 0.105 5.00 351.0
2459912.75924 20.132 0.084 5.14 333.0
2459912.77348 20.328 0.094 5.24 327.0
2459912.78747 20.388 0.093 4.74 338.0
2459912.80182 20.211 0.084 5.22 311.0
2459912.81583 19.997 0.089 6.38 319.0
2459912.83002 20.258 0.095 5.72 304.0
2459912.84392 19.945 0.071 5.32 327.0
2459912.85803 20.521 0.186 5.40 859.0
2459913.57944 20.201 0.092 4.95 424.0
2459913.59342 20.294 0.101 5.01 407.0
2459913.60782 20.228 0.099 5.42 406.0
2459913.62179 20.499 0.120 4.89 393.0
2459913.63761 20.387 0.107 4.90 383.0
2459913.65158 20.038 0.087 5.53 387.0
2459913.66594 20.177 0.085 4.66 378.0
2459913.67989 20.394 0.106 4.87 376.0
2459913.69416 20.556 0.113 4.39 376.0
2459913.70809 20.431 0.101 4.53 373.0
2459913.72229 20.396 0.095 4.33 368.0
2459913.73629 20.423 0.096 4.32 367.0
2459913.75087 20.479 0.111 4.84 379.0
2459913.76484 20.195 0.081 4.56 358.0
2459913.77928 20.433 0.108 5.23 324.0
2459913.79326 20.400 0.098 4.74 315.0
2459913.80745 19.927 0.071 5.20 340.0
2459913.82151 20.228 0.095 5.71 307.0
2459913.83575 20.607 0.129 5.41 324.0
2459914.62260 20.058 0.092 5.67 467.0
2459914.63658 20.172 0.103 5.75 466.0
2459914.65120 20.080 0.091 5.45 453.0
2459914.66520 20.121 0.097 5.90 459.0
2459914.68596 20.345 0.123 6.13 406.0
2459914.70088 20.035 0.087 5.79 392.0
2459914.71520 20.147 0.085 5.05 377.0
2459914.73173 20.229 0.088 4.74 387.0
2459914.75639 20.433 0.106 4.56 414.0
2459914.77040 20.159 0.085 4.88 411.0
2459914.78460 20.286 0.089 4.82 388.0
2459914.79927 20.259 0.082 4.49 372.0
2459914.81374 20.114 0.073 4.83 359.0
2459914.83319 20.379 0.092 4.68 356.0
2459914.85003 20.353 0.104 4.52 476.0
2459915.59118 20.171 0.123 6.48 506.0
2459915.60518 20.512 0.148 5.74 509.0
2459915.62067 20.507 0.133 5.20 502.0
2459915.63467 20.268 0.101 4.93 472.0
2459915.64908 20.249 0.128 6.46 471.0
2459915.66624 19.920 0.078 5.19 513.0
2459915.68040 19.855 0.077 5.42 482.0
2459915.69444 20.252 0.120 5.95 492.0
2459915.70895 19.884 0.085 5.98 485.0
2459915.72297 19.867 0.079 5.83 436.0
2459915.73752 20.225 0.102 5.21 463.0
2459915.75159 20.084 0.077 5.01 421.0
2459915.76688 20.093 0.064 4.46 341.0
2459915.78096 19.870 0.052 4.61 318.0
2459915.79579 20.180 0.074 4.86 335.0
2459915.80981 20.064 0.087 5.99 373.0
2459915.82556 20.043 0.058 4.35 334.0
2459915.84021 20.041 0.061 4.48 365.0
2459916.57714 20.517 0.144 4.77 709.0
2459916.59329 20.517 0.150 4.93 673.0
2459916.60754 20.188 0.099 4.47 637.0
2459916.62157 20.239 0.107 4.71 639.0
2459916.63590 20.771 0.175 4.54 666.0
2459916.65047 20.286 0.112 4.50 665.0
2459916.66553 20.455 0.135 4.76 661.0
2459916.68030 20.210 0.104 4.69 646.0
2459916.69666 20.417 0.118 4.13 632.0
2459916.71067 20.070 0.079 3.74 609.0
2459916.72591 20.080 0.074 3.54 589.0
2459916.73997 20.268 0.086 3.63 554.0
2459916.75518 20.140 0.071 3.49 525.0
2459916.76918 20.048 0.068 3.57 501.0
2459916.78393 20.305 0.075 3.61 431.0
2459916.80049 20.256 0.077 4.19 405.0
2459916.82317 20.087 0.064 3.59 416.0
2459916.83832 20.137 0.075 3.91 477.0
2459917.57519 20.423 0.129 4.98 602.0
2459917.59007 20.189 0.101 4.90 602.0
2459917.60426 20.145 0.112 5.74 597.0
2459917.61831 20.310 0.119 5.24 597.0
2459917.63266 20.292 0.108 4.64 593.0
2459917.65433 19.986 0.084 4.96 566.0
2459917.67012 20.249 0.094 4.22 557.0
2459917.68411 20.361 0.104 4.13 553.0
2459917.69862 20.288 0.099 4.82 518.0
2459917.71260 20.430 0.107 4.20 521.0
2459917.72895 20.352 0.093 3.94 528.0
2459917.74292 20.382 0.088 3.74 525.0
2459917.75809 20.315 0.084 3.84 493.0
2459917.77296 20.777 0.118 3.64 458.0
2459917.78924 20.252 0.069 3.60 453.0
2459917.80413 20.295 0.077 3.78 406.0
2459917.82780 20.206 0.070 4.04 365.0
2459917.84228 20.053 0.070 4.58 408.0
2459918.56682 19.981 0.107 6.23 600.0
2459918.58082 20.171 0.103 5.15 581.0
2459918.59532 20.416 0.157 6.09 553.0
2459918.61138 20.219 0.096 5.09 530.0
2459918.63472 20.109 0.083 4.57 541.0
2459918.64944 20.020 0.086 5.68 501.0
2459918.66376 20.161 0.097 5.57 493.0
2459918.67785 20.300 0.124 6.04 484.0
2459918.69222 20.157 0.101 5.60 494.0
2459918.70812 20.069 0.074 4.10 498.0
2459918.72364 20.088 0.080 4.40 497.0
2459918.73842 20.146 0.091 4.96 486.0
2459918.75338 20.127 0.081 4.44 497.0
2459918.76746 20.212 0.094 4.84 476.0
2459918.79030 20.145 0.078 4.23 495.0
2459918.79418 20.124 0.077 4.22 484.0
2459918.80865 20.159 0.076 4.04 456.0
2459918.83459 20.157 0.076 4.51 360.0
2459918.84863 20.220 0.103 4.62 642.0
2459919.58876 20.340 0.137 5.08 824.0
2459919.60316 20.399 0.146 5.29 766.0
2459919.61750 20.440 0.142 5.04 748.0
2459919.63152 20.091 0.115 5.54 777.0
2459919.64614 20.069 0.111 5.21 776.0
2459919.66012 20.140 0.101 4.89 734.0
2459919.67563 20.138 0.106 5.30 687.0
2459919.68973 20.290 0.120 5.19 713.0
2459919.72560 20.161 0.101 4.73 687.0
2459919.73964 20.372 0.128 4.91 697.0
2459919.75848 20.038 0.094 4.84 661.0
2459919.77351 19.870 0.087 5.43 663.0
2459919.78856 19.996 0.088 5.20 593.0
2459919.80396 20.351 0.118 5.35 560.0
2459919.82451 20.112 0.082 4.48 528.0
2459919.84018 19.837 0.069 5.05 501.0
2459920.57598 20.168 0.104 4.80 795.0
2459920.59082 20.603 0.163 5.18 825.0
2459920.60536 20.203 0.127 5.33 878.0
2459920.61979 20.116 0.103 4.85 834.0
2459920.63464 20.118 0.105 5.17 786.0
2459920.64919 20.255 0.132 5.54 788.0
2459920.66457 20.368 0.121 4.75 770.0
2459920.67869 19.988 0.088 4.90 757.0
2459920.69313 20.090 0.094 4.99 733.0
2459920.70851 20.420 0.134 4.36 949.0
2459920.72291 20.120 0.091 4.19 783.0
2459920.73911 20.145 0.120 5.50 759.0
2459920.75346 19.921 0.125 5.83 1029.0
2459921.61656 20.572 0.242 6.68 859.0
2459921.63050 20.135 0.107 4.83 826.0
2459921.64518 20.164 0.135 5.93 787.0
2459921.65915 20.001 0.087 4.58 784.0
2459921.67382 20.311 0.117 4.64 763.0
2459921.68784 20.505 0.133 4.38 753.0
2459921.70364 20.186 0.104 4.72 735.0
2459921.71792 20.333 0.141 5.27 740.0
2459921.73230 20.636 0.148 4.33 742.0
2459921.74627 20.334 0.117 4.59 743.0
2459921.76133 20.694 0.214 5.83 722.0
2459921.77528 20.484 0.142 4.92 710.0
2459921.79044 20.195 0.105 4.78 723.0
2459921.80444 19.994 0.113 5.86 768.0
2459921.81951 20.479 0.179 5.55 784.0
2459921.83581 20.328 0.149 5.59 823.0
2459921.85006 20.384 0.145 4.64 1100.0
2459922.59019 20.425 0.170 6.03 711.0
2459922.60417 19.629 0.094 6.43 809.0
2459922.66115 20.288 0.149 5.94 728.0
2459922.67515 20.218 0.126 5.41 761.0
2459923.57089 20.067 0.098 5.64 528.0
2459923.58610 19.922 0.087 5.59 559.0
2459923.60044 20.395 0.144 5.89 579.0
2459923.61537 20.056 0.083 4.72 584.0
2459923.63034 20.131 0.090 4.62 606.0
2459923.64522 19.991 0.076 4.45 606.0
2459923.66061 20.158 0.095 4.80 596.0
2459923.67457 20.004 0.091 5.31 600.0
2459923.68889 20.215 0.099 4.71 571.0
2459923.70350 20.178 0.137 6.51 547.0
2459923.77268 20.306 0.161 7.02 507.0
2459923.81798 20.222 0.130 6.19 524.0
2459923.83252 20.036 0.142 7.60 536.0
2459923.84652 19.924 0.089 5.36 655.0
2459924.56848 20.555 0.137 5.76 380.0
2459924.58245 20.185 0.086 4.86 434.0
2459924.61852 20.231 0.110 5.87 522.0
2459924.63252 20.662 0.180 6.04 557.0
2459924.64680 19.935 0.107 6.51 589.0
2459924.73996 19.908 0.102 5.76 733.0
2459924.75537 20.086 0.105 4.99 739.0
2459924.76932 20.441 0.177 5.80 869.0
2459925.56060 20.363 0.162 7.85 374.0
2459925.58445 20.207 0.090 5.51 325.0
2459925.59932 20.446 0.109 5.51 337.0
2459925.61484 20.514 0.136 5.98 371.0
2459925.62891 20.666 0.141 5.12 422.0
2459925.64329 20.907 0.189 5.38 446.0
2459925.65765 20.282 0.101 4.97 468.0
2459925.67161 20.304 0.112 5.14 504.0
2459925.68714 20.191 0.097 4.64 506.0
2459925.70169 20.138 0.087 4.52 492.0
2459925.71608 20.435 0.124 5.10 508.0
2459925.73007 20.026 0.097 5.80 520.0
2459925.74434 20.906 0.239 6.14 560.0
2459925.75833 20.006 0.108 6.29 560.0
2459925.78727 20.311 0.155 6.54 560.0
2459926.56798 19.938 0.119 7.81 422.0
2459926.58200 19.998 0.093 5.91 419.0
2459926.60646 20.091 0.118 7.02 408.0
2459926.62050 19.837 0.076 5.84 397.0
2459926.63547 20.529 0.140 5.76 427.0
2459926.65026 19.892 0.089 6.30 472.0
2459926.66515 20.026 0.086 5.27 492.0
2459926.67919 20.707 0.236 7.32 501.0
2459926.76805 20.339 0.151 6.73 476.0
2459926.78320 20.184 0.123 6.40 491.0
2459926.79778 19.926 0.107 7.38 452.0
2459927.55928 19.943 0.075 5.79 330.0
2459927.57393 20.013 0.072 5.47 321.0
2459927.58842 20.148 0.091 6.31 307.0
2459927.60495 20.171 0.080 5.64 298.0
2459927.62052 20.046 0.065 4.92 298.0
2459927.63658 20.117 0.072 5.27 292.0
2459927.65576 20.293 0.085 5.13 307.0
2459927.67076 20.005 0.063 4.72 315.0
2459927.68504 20.047 0.074 5.04 357.0
2459927.69898 20.005 0.068 4.75 369.0
2459927.71335 20.269 0.102 5.64 373.0
2459927.72797 19.773 0.068 6.05 351.0
2459927.74249 20.091 0.076 5.14 329.0
2459927.75703 19.670 0.048 4.81 335.0
2459927.77130 20.338 0.095 5.31 329.0
2459927.78594 19.892 0.065 5.50 326.0
2459928.55656 20.354 0.099 5.35 359.0
2459928.58296 20.208 0.078 5.09 317.0
2459928.59791 20.342 0.082 4.85 321.0
2459928.61183 20.402 0.082 4.69 314.0
2459928.62967 20.303 0.066 4.12 307.0
2459928.64903 20.124 0.057 4.07 319.0
2459928.66481 20.209 0.057 3.86 306.0
2459928.68056 20.324 0.071 4.34 308.0
2459928.69544 20.164 0.067 4.13 398.0
2459928.71031 20.265 0.074 3.97 443.0
2459928.72561 20.123 0.072 4.25 464.0
2459928.74465 20.233 0.070 3.92 395.0
2459928.77705 20.107 0.068 4.48 388.0
2459928.79105 20.187 0.093 5.50 392.0
2459928.80538 20.223 0.077 4.30 416.0
2459928.81931 20.403 0.107 5.23 406.0
2459928.83434 20.106 0.083 5.04 421.0
2459928.84833 20.094 0.117 5.83 619.0
2459929.54763 20.587 0.180 6.93 430.0
2459929.56162 20.234 0.128 7.25 371.0
2459929.62855 20.259 0.101 5.98 349.0
2459929.64772 20.359 0.136 7.01 313.0
2459929.66552 20.426 0.097 5.56 281.0
2459929.68000 20.432 0.103 5.68 298.0
2459929.71826 20.178 0.075 4.94 317.0
2459929.73448 20.457 0.101 5.19 315.0
2459929.74896 20.461 0.094 4.87 306.0
2459929.77049 20.404 0.095 5.28 305.0
2459929.80064 20.303 0.086 4.92 322.0
2459929.81500 20.402 0.097 4.75 349.0
2459929.83075 20.302 0.130 6.47 383.0
2459929.84532 20.441 0.148 5.59 553.0
2459930.54344 20.403 0.133 5.16 586.0
2459930.55745 20.119 0.086 5.34 405.0
2459930.57175 20.127 0.082 4.94 391.0
2459930.58608 20.156 0.105 6.01 430.0
2459930.60067 20.326 0.142 6.68 451.0
2459930.61466 19.979 0.094 6.48 410.0
2459930.62879 20.223 0.099 5.91 377.0
2459930.64275 20.242 0.095 5.44 395.0
2459930.65741 20.180 0.083 4.89 386.0
2459930.67145 19.989 0.081 5.77 376.0
2459930.68577 20.101 0.112 7.18 361.0
